VMT_1698	EBV	ebv-miR-bart14
VMT_1699	KSHV	kshv-miR-k12-5
VMT_1700	EBV	ebv-miR-bart1-5p
VMT_1701	KSHV	kshv-miR-k12-5
VMT_1702	EBV	ebv-miR-bart19-3p
VMT_1703	EBV	ebv-miR-bart1-5p
VMT_1704	HCMV	hcmv-miR-us25-1
VMT_1705	KSHV	kshv-miR-k12-2
VMT_1706	EBV	ebv-miR-bart6-5p
VMT_1707	EBV	ebv-miR-bart9
VMT_1708	EBV	ebv-miR-bart2-5p
VMT_1709	EBV	ebv-miR-bart16
VMT_1710	EBV	ebv-miR-bart13
VMT_1711	KSHV	kshv-miR-k12-10a
VMT_1712	EBV	ebv-miR-bart19-3p
VMT_1713	KSHV	kshv-miR-k12-11
VMT_1714	EBV	ebv-miR-bart9
VMT_1715	KSHV	kshv-miR-k12-2
VMT_1716	EBV	ebv-miR-bart5
VMT_1717	KSHV	kshv-miR-k12-5
VMT_1718	EBV	ebv-miR-bart20-5p
VMT_1719	KSHV	kshv-miR-k12-4-3p
VMT_1720	EBV	ebv-miR-bart20-5p
VMT_1721	KSHV	kshv-miR-k12-8
VMT_1722	KSHV	kshv-miR-k12-9
VMT_1723	KSHV	kshv-miR-k12-10a
VMT_1724	EBV	ebv-miR-bart8*
VMT_1725	EBV	ebv-miR-bart14
VMT_1726	KSHV	kshv-miR-k12-1
VMT_1727	EBV	ebv-miR-bart6-5p
VMT_1728	EBV	ebv-miR-bart20-5p
VMT_1729	EBV	ebv-miR-bart3
VMT_1730	EBV	ebv-miR-bart18-5p
VMT_1731	KSHV	kshv-miR-k12-11
VMT_1732	EBV	ebv-miR-bart6-5p
VMT_1733	KSHV	kshv-miR-k12-11
VMT_1734	EBV	ebv-miR-bart19-3p
VMT_1735	KSHV	kshv-miR-k12-11*
VMT_1736	EBV	ebv-miR-bart7
VMT_1737	KSHV	kshv-miR-k12-3*
VMT_1738	EBV	ebv-miR-bart22
VMT_1739	EBV	ebv-miR-bart22
VMT_1740	KSHV	kshv-miR-k12-2
VMT_1741	EBV	ebv-miR-bart2-5p
VMT_1742	KSHV	kshv-miR-k12-2
VMT_1743	KSHV	kshv-miR-k12-1
VMT_1744	EBV	ebv-miR-bart15
VMT_1745	KSHV	kshv-miR-k12-4-3p
VMT_1746	EBV	ebv-miR-bart1-3p
VMT_1747	EBV	ebv-miR-bhrf1-1
VMT_1748	KSHV	kshv-miR-k12-11
VMT_1749	EBV	ebv-miR-bart19-3p
VMT_1750	EBV	ebv-miR-bart6-5p
VMT_1751	EBV	ebv-miR-bart14*
VMT_1752	EBV	ebv-miR-bart9
VMT_1753	KSHV	kshv-miR-k12-1*
VMT_1754	EBV	ebv-miR-bart22
VMT_1755	EBV	ebv-miR-bart7
VMT_1756	EBV	ebv-miR-bart17-5p
VMT_1757	EBV	ebv-miR-bart22
VMT_1758	EBV	ebv-miR-bart1-3p
VMT_1759	EBV	ebv-miR-bart8*
VMT_1760	HCMV	hcmv-miR-ul112-1
VMT_1761	HCMV	hcmv-miR-ul112-1
VMT_1762	HCMV	hcmv-miR-ul112
VMT_1763	EBV	ebv-miR-bart9
VMT_1764	EBV	ebv-miR-bart19-3p
VMT_1765	KSHV	kshv-miR-k12-4-3p
VMT_1766	EBV	ebv-miR-bart6-5p
VMT_1767	EBV	ebv-miR-bart19-3p
VMT_1768	KSHV	kshv-miR-k12-6-3p
VMT_1769	EBV	ebv-miR-bart2-5p
VMT_1770	EBV	ebv-miR-bart7
VMT_1771	KSHV	kshv-miR-k12-2
VMT_1772	EBV	ebv-miR-bart3*
VMT_1773	KSHV	kshv-miR-k12-2
VMT_1774	EBV	ebv-miR-bart2-5p
VMT_1775	KSHV	kshv-miR-k12-4-3p
VMT_1776	EBV	ebv-miR-bart5
VMT_1777	EBV	ebv-miR-bart1-3p
VMT_1778	EBV	ebv-miR-bart5
VMT_1779	HCMV	hcmv-miR-ul112-1
VMT_1780	EBV	ebv-miR-bart13
VMT_1781	EBV	ebv-miR-bart1-3p
VMT_1782	KSHV	kshv-miR-k12-2
VMT_1783	EBV	ebv-miR-bart22
VMT_1784	KSHV	kshv-miR-k12-6-5p
VMT_1785	EBV	ebv-miR-bart7
VMT_1786	KSHV	kshv-miR-k12-10a
VMT_1787	EBV	ebv-miR-bart20-3p
VMT_1788	EBV	ebv-miR-bart13
VMT_1789	EBV	ebv-miR-bart3
VMT_1790	EBV	ebv-miR-bart4
VMT_1791	EBV	ebv-miR-bart3
VMT_1792	EBV	ebv-miR-bart19-3p
VMT_1793	EBV	ebv-miR-bart22
VMT_1794	EBV	ebv-miR-bart5
VMT_1795	EBV	ebv-miR-bhrf1-2*
VMT_1796	KSHV	kshv-miR-k12-9
VMT_1797	EBV	ebv-miR-bart10
VMT_1798	EBV	ebv-miR-bart15
VMT_1799	EBV	ebv-miR-bart7
VMT_1800	KSHV	kshv-miR-k12-10a
VMT_1801	EBV	ebv-miR-bart6-5p
VMT_1802	EBV	ebv-miR-bart9
VMT_1803	EBV	ebv-miR-bart16
VMT_1804	EBV	ebv-miR-bart7
VMT_1805	EBV	ebv-miR-bart5
VMT_1806	EBV	ebv-miR-bart22
VMT_1807	KSHV	kshv-miR-k12-6-3p
VMT_1808	EBV	ebv-miR-bart5
VMT_1809	KSHV	kshv-miR-k12-1*
VMT_1810	EBV	ebv-miR-bart15
VMT_1811	EBV	ebv-miR-bart22
VMT_1812	KSHV	kshv-miR-k12-1
VMT_1813	EBV	ebv-miR-bart19-3p
VMT_1814	KSHV	kshv-miR-k12-1
VMT_1815	EBV	ebv-miR-bart19-3p
VMT_1816	KSHV	kshv-miR-k12-6-5p
VMT_1817	EBV	ebv-miR-bart4
VMT_1818	EBV	ebv-miR-bart14
VMT_1819	KSHV	kshv-miR-k12-5
VMT_1820	EBV	ebv-miR-bart8
VMT_1821	KSHV	kshv-miR-k12-11
VMT_1822	EBV	ebv-miR-bart14
VMT_1823	KSHV	kshv-miR-k12-3
VMT_1824	EBV	ebv-miR-bart1-3p
VMT_1825	KSHV	kshv-miR-k12-10a
VMT_1826	EBV	ebv-miR-bart18-5p
VMT_1827	EBV	ebv-miR-bart17-5p
VMT_1828	EBV	ebv-miR-bart13
VMT_1829	EBV	ebv-miR-bart10
VMT_1830	KSHV	kshv-miR-k12-1
VMT_1831	EBV	ebv-miR-bart14
VMT_1832	EBV	ebv-miR-bhrf1-2*
VMT_1833	KSHV	kshv-miR-k12-1
VMT_1834	EBV	ebv-miR-bart13
VMT_1835	KSHV	kshv-miR-k12-11
VMT_1836	EBV	ebv-miR-bart6-5p
VMT_1837	EBV	ebv-miR-bart7
VMT_1838	KSHV	kshv-miR-k12-2
VMT_1839	KSHV	kshv-miR-k12-5
VMT_1840	EBV	ebv-miR-bart7
VMT_1841	KSHV	kshv-miR-k12-10a
VMT_1842	EBV	ebv-miR-bart22
VMT_1843	EBV	ebv-miR-bart20-3p
VMT_1844	EBV	ebv-miR-bart1-5p
VMT_1845	EBV	ebv-miR-bart3
VMT_1846	KSHV	kshv-miR-k12-6-3p
VMT_1847	KSHV	kshv-miR-k12-12
VMT_1848	KSHV	kshv-miR-k12-4-3p
VMT_1849	EBV	ebv-miR-bart6-3p
VMT_1850	EBV	ebv-miR-bart20-5p
VMT_1851	EBV	ebv-miR-bart4
VMT_1852	EBV	ebv-miR-bart22
VMT_1853	EBV	ebv-miR-bart14
VMT_1854	EBV	ebv-miR-bhrf1-1
VMT_1855	KSHV	kshv-miR-k12-1
VMT_1856	EBV	ebv-miR-bart2-5p
VMT_1857	EBV	ebv-miR-bart19-3p
VMT_1858	KSHV	kshv-miR-k12-2
VMT_1859	EBV	ebv-miR-bart16
VMT_1860	KSHV	kshv-miR-k12-5
VMT_1861	KSHV	kshv-miR-k12-1
VMT_1862	EBV	ebv-miR-bart22
VMT_1863	KSHV	kshv-miR-k12-11
VMT_1864	EBV	ebv-miR-bart2-5p
VMT_1865	EBV	ebv-miR-bart3
VMT_1866	HCMV	hcmv-miR-us25-1
VMT_1867	EBV	ebv-miR-bart7
VMT_1868	KSHV	kshv-miR-k12-2
VMT_1869	EBV	ebv-miR-bart10
VMT_1870	KSHV	kshv-miR-k12-10a
VMT_1871	EBV	ebv-miR-bart9*
VMT_1872	KSHV	kshv-miR-k12-4-5p
VMT_1873	EBV	ebv-miR-bart19-3p
VMT_1874	EBV	ebv-miR-bart21-3p
VMT_1875	EBV	ebv-miR-bart8*
VMT_1876	KSHV	kshv-miR-k12-3
VMT_1877	EBV	ebv-miR-bart22
VMT_1878	KSHV	kshv-miR-k12-4-3p
VMT_1879	EBV	ebv-miR-bart8*
VMT_1880	EBV	ebv-miR-bhrf1-1
VMT_1881	KSHV	kshv-miR-k12-10a
VMT_1882	EBV	ebv-miR-bart10
VMT_1883	EBV	ebv-miR-bart1-3p
VMT_1884	HCMV	hcmv-miR-us25-1
VMT_1885	KSHV	kshv-miR-k12-6-3p
VMT_1886	EBV	ebv-miR-bart6-5p
VMT_1887	EBV	ebv-miR-bhrf1-2
VMT_1888	EBV	ebv-miR-bart5
VMT_1889	EBV	ebv-miR-bart19-3p
VMT_1890	EBV	ebv-miR-bart18-5p
VMT_1891	EBV	ebv-miR-bart1-5p
VMT_1892	EBV	ebv-miR-bart19-3p
VMT_1893	EBV	ebv-miR-bart6-3p
VMT_1894	EBV	ebv-miR-bart22
VMT_1895	EBV	ebv-miR-bart3
VMT_1896	EBV	ebv-miR-bart21-3p
VMT_1897	KSHV	kshv-miR-k12-2
VMT_1898	EBV	ebv-miR-bart8*
VMT_1899	KSHV	kshv-miR-k12-4-5p
VMT_1900	EBV	ebv-miR-bart6-5p
VMT_1901	KSHV	kshv-miR-k12-2
VMT_1902	EBV	ebv-miR-bart7
VMT_1903	KSHV	kshv-miR-k12-1
VMT_1904	EBV	ebv-miR-bart1-5p
VMT_1905	EBV	ebv-miR-bart2-5p
VMT_1906	EBV	ebv-miR-bart3
VMT_1907	KSHV	kshv-miR-k12-6-3p
VMT_1908	EBV	ebv-miR-bart21-3p
VMT_1909	EBV	ebv-miR-bart18-5p
VMT_1910	EBV	ebv-miR-bart6-3p
VMT_1911	EBV	ebv-miR-bart1-3p
VMT_1912	KSHV	kshv-miR-k12-4-3p
VMT_1913	KSHV	kshv-miR-k12-12*
VMT_1914	EBV	ebv-miR-bart1-3p
VMT_1915	EBV	ebv-miR-bart9
VMT_1916	KSHV	kshv-miR-k12-2
VMT_1917	EBV	ebv-miR-bart2-5p
VMT_1918	KSHV	kshv-miR-k12-2
VMT_1919	EBV	ebv-miR-bart8
VMT_1920	KSHV	kshv-miR-k12-12*
VMT_1921	EBV	ebv-miR-bart22
VMT_1922	KSHV	kshv-miR-k12-6-5p
VMT_1923	EBV	ebv-miR-bart22
VMT_1924	EBV	ebv-miR-bart10
VMT_1925	EBV	ebv-miR-bart7
VMT_1926	EBV	ebv-miR-bart1-5p
VMT_1927	EBV	ebv-miR-bart10
VMT_1928	EBV	ebv-miR-bart4
VMT_1929	KSHV	kshv-miR-k12-3
VMT_1930	EBV	ebv-miR-bart20-3p
VMT_1931	EBV	ebv-miR-bhrf1-1
VMT_1932	EBV	ebv-miR-bart15
VMT_1933	EBV	ebv-miR-bart20-3p
VMT_1934	EBV	ebv-miR-bart19-3p
VMT_1935	EBV	ebv-miR-bart19-3p
VMT_1936	EBV	ebv-miR-bart2-5p
VMT_1937	KSHV	kshv-miR-k12-11
VMT_1938	KSHV	kshv-miR-k12-1
VMT_1939	EBV	ebv-miR-bart14
VMT_1940	EBV	ebv-miR-bart3
VMT_1941	KSHV	kshv-miR-k12-11*
VMT_1942	EBV	ebv-miR-bhrf1-1
VMT_1943	KSHV	kshv-miR-k12-4-3p
VMT_1944	EBV	ebv-miR-bart19-3p
VMT_1945	KSHV	kshv-miR-k12-4-5p
VMT_1946	EBV	ebv-miR-bart15
VMT_1947	KSHV	kshv-miR-k12-1
VMT_1948	EBV	ebv-miR-bart4
VMT_1949	EBV	ebv-miR-bart18-5p
VMT_1950	EBV	ebv-miR-bart22
VMT_1951	EBV	ebv-miR-bart2-5p
VMT_1952	EBV	ebv-miR-bart10
VMT_1953	KSHV	kshv-miR-k12-5
VMT_1954	EBV	ebv-miR-bart9
VMT_1955	KSHV	kshv-miR-k12-10b
VMT_1956	EBV	ebv-miR-bart5
VMT_1957	KSHV	kshv-miR-k12-10a
VMT_1958	EBV	ebv-miR-bart5
VMT_1959	KSHV	kshv-miR-k12-10a
VMT_1960	EBV	ebv-miR-bart18-5p
VMT_1961	EBV	ebv-miR-bart17-5p
VMT_1962	KSHV	kshv-miR-k12-10a
VMT_1963	EBV	ebv-miR-bart3
VMT_1964	KSHV	kshv-miR-k12-6-5p
VMT_1965	EBV	ebv-miR-bart9
VMT_1966	KSHV	kshv-miR-k12-5
VMT_1967	EBV	ebv-miR-bart22
VMT_1968	KSHV	kshv-miR-k12-6-5p
VMT_1969	EBV	ebv-miR-bart6-5p
VMT_1970	HCMV	hcmv-miR-us25-1
VMT_1971	EBV	ebv-miR-bart15
VMT_1972	KSHV	kshv-miR-k12-10a
VMT_1973	EBV	ebv-miR-bart7
VMT_1974	EBV	ebv-miR-bart13
VMT_1975	EBV	ebv-miR-bart9
VMT_1976	EBV	ebv-miR-bhrf1-2
VMT_1977	EBV	ebv-miR-bart10
VMT_1978	EBV	ebv-miR-bart6-5p
VMT_1979	EBV	ebv-miR-bart6-5p
VMT_1980	KSHV	kshv-miR-k12-5
VMT_1981	EBV	ebv-miR-bart4
VMT_1982	EBV	ebv-miR-bhrf1-1
VMT_1983	EBV	ebv-miR-bart20-3p
VMT_1984	EBV	ebv-miR-bart17-3p
VMT_1985	KSHV	kshv-miR-k12-10a
VMT_1986	KSHV	kshv-miR-k12-10a
VMT_1987	KSHV	kshv-miR-k12-3
VMT_1988	EBV	ebv-miR-bart17-5p
VMT_1989	EBV	ebv-miR-bart19-3p
VMT_1990	KSHV	kshv-miR-k12-10a
VMT_1991	KSHV	kshv-miR-k12-5
VMT_1992	EBV	ebv-miR-bart19-3p
VMT_1993	KSHV	kshv-miR-k12-9
VMT_1994	EBV	ebv-miR-bart19-3p
VMT_1995	EBV	ebv-miR-bart17-3p
VMT_1996	KSHV	kshv-miR-k12-1
VMT_1997	KSHV	kshv-miR-k12-12
VMT_1998	KSHV	kshv-miR-k12-8
VMT_1999	EBV	ebv-miR-bart9
VMT_2000	EBV	ebv-miR-bart3
VMT_2001	KSHV	kshv-miR-k12-2
VMT_2002	EBV	ebv-miR-bart19-3p
VMT_2003	KSHV	kshv-miR-k12-1
VMT_2004	EBV	ebv-miR-bart15
VMT_2005	KSHV	kshv-miR-k12-2
VMT_2006	EBV	ebv-miR-bart3*
VMT_2007	EBV	ebv-miR-bart19-3p
VMT_2008	EBV	ebv-miR-bart22
VMT_2009	EBV	ebv-miR-bart18-5p
VMT_2010	EBV	ebv-miR-bart21-5p
VMT_2011	EBV	ebv-miR-bart6-5p
VMT_2012	KSHV	kshv-miR-k12-10a
VMT_2013	EBV	ebv-miR-bart5
VMT_2014	EBV	ebv-miR-bart17-5p
VMT_2015	EBV	ebv-miR-bart15
VMT_2016	KSHV	kshv-miR-k12-8*
VMT_2017	EBV	ebv-miR-bart19-3p
VMT_2018	KSHV	kshv-miR-k12-6-3p
VMT_2019	EBV	ebv-miR-bart17-5p
VMT_2020	KSHV	kshv-miR-k12-6-3p
VMT_2021	EBV	ebv-miR-bart2-5p
VMT_2022	EBV	ebv-miR-bart8*
VMT_2023	EBV	ebv-miR-bart15
VMT_2024	EBV	ebv-miR-bart20-3p
VMT_2025	EBV	ebv-miR-bart21-3p
VMT_2026	KSHV	kshv-miR-k12-11
VMT_2027	EBV	ebv-miR-bart12
VMT_2028	EBV	ebv-miR-bart9
VMT_2029	KSHV	kshv-miR-k12-2
VMT_2030	EBV	ebv-miR-bart4
VMT_2031	KSHV	kshv-miR-k12-2
VMT_2032	EBV	ebv-miR-bart19-3p
VMT_2033	EBV	ebv-miR-bart21-3p
VMT_2034	EBV	ebv-miR-bart5
VMT_2035	KSHV	kshv-miR-k12-11
VMT_2036	KSHV	kshv-miR-k12-11
VMT_2037	EBV	ebv-miR-bart6-5p
VMT_2038	EBV	ebv-miR-bhrf1-2
VMT_2039	KSHV	kshv-miR-k12-1
VMT_2040	KSHV	kshv-miR-k12-3
VMT_2041	KSHV	kshv-miR-k12-4-3p
VMT_2042	EBV	ebv-miR-bart4
VMT_2043	KSHV	kshv-miR-k12-4-3p
VMT_2044	EBV	ebv-miR-bart2-5p
VMT_2045	KSHV	kshv-miR-k12-7
VMT_2046	EBV	ebv-miR-bart19-3p
VMT_2047	EBV	ebv-miR-bart10
VMT_2048	KSHV	kshv-miR-k12-1
VMT_2049	EBV	ebv-miR-bart5
VMT_2050	EBV	ebv-miR-bart2-5p
VMT_2051	EBV	ebv-miR-bart3
VMT_2052	EBV	ebv-miR-bart22
VMT_2053	EBV	ebv-miR-bhrf1-3
VMT_2054	KSHV	kshv-miR-k12-11
VMT_2055	EBV	ebv-miR-bart19-3p
VMT_2056	EBV	ebv-miR-bhrf1-1
VMT_2057	EBV	ebv-miR-bart20-3p
VMT_2058	EBV	ebv-miR-bart19-3p
VMT_2059	KSHV	kshv-miR-k12-1*
VMT_2060	EBV	ebv-miR-bart2-5p
VMT_2061	WNV	kun-miR-1
VMT_2062	EBV	ebv-miR-bart10
VMT_2063	KSHV	kshv-miR-k12-9
VMT_2064	EBV	ebv-miR-bart5
VMT_2065	EBV	ebv-miR-bart15
VMT_2066	KSHV	kshv-miR-k12-5
VMT_2067	KSHV	kshv-miR-k12-6-5p
VMT_2068	EBV	ebv-miR-bart4
VMT_2069	EBV	ebv-miR-bart3
VMT_2070	HSV1	hsv1-miR-h1
VMT_2071	HSV2	hsv2-miR-h6
VMT_2072	KSHV	kshv-miR-k12-7
VMT_2073	EBV	ebv-miR-bart22
VMT_2074	EBV	ebv-miR-bart1-5p
VMT_2075	KSHV	kshv-miR-k12-7*
VMT_2076	KSHV	kshv-miR-k12-10a
VMT_2077	EBV	ebv-miR-bart15
VMT_2078	EBV	ebv-miR-bart10
VMT_2079	HCMV	hcmv-miR-ul148D
VMT_2080	HCMV	hcmv-miR-us25-1
VMT_2081	KSHV	kshv-miR-k12-8*
VMT_2082	KSHV	kshv-miR-k12-4-5p
VMT_2083	EBV	ebv-miR-bart14
VMT_2084	KSHV	kshv-miR-k12-11
VMT_2085	KSHV	kshv-miR-k12-2
VMT_2086	EBV	ebv-miR-bart14
VMT_2087	KSHV	kshv-miR-k12-1
VMT_2088	EBV	ebv-miR-bart8*
VMT_2089	KSHV	kshv-miR-k12-6-5p
VMT_2090	EBV	ebv-miR-bart1-5p
VMT_2091	EBV	ebv-miR-bart10
VMT_2092	EBV	ebv-miR-bart2-5p
VMT_2093	EBV	ebv-miR-bart7
VMT_2094	KSHV	kshv-miR-k12-9
VMT_2095	KSHV	kshv-miR-k12-1
VMT_2096	EBV	ebv-miR-bart3
VMT_2097	KSHV	kshv-miR-k12-5
VMT_2098	KSHV	kshv-miR-k12-4-3p
VMT_2099	EBV	ebv-miR-bart2-5p
VMT_2100	KSHV	kshv-miR-k12-11
VMT_2101	EBV	ebv-miR-bart19-3p
VMT_2102	KSHV	kshv-miR-k12-6-3p
VMT_2103	EBV	ebv-miR-bart22
VMT_2104	EBV	ebv-miR-bart22
VMT_2105	KSHV	kshv-miR-k12-6-5p
VMT_2106	EBV	ebv-miR-bart18-5p
VMT_2107	EBV	ebv-miR-bart3
VMT_2108	EBV	ebv-miR-bart18-5p
VMT_2109	EBV	ebv-miR-bart22
VMT_2110	KSHV	kshv-miR-k12-4-3p
VMT_2111	EBV	ebv-miR-bart8
VMT_2112	EBV	ebv-miR-bhrf1-1
VMT_2113	EBV	ebv-miR-bart15
VMT_2114	EBV	ebv-miR-bart9*
VMT_2115	EBV	ebv-miR-bart5
VMT_2116	EBV	ebv-miR-bart13
VMT_2117	EBV	ebv-miR-bart7
VMT_2118	KSHV	kshv-miR-k12-3
VMT_2119	EBV	ebv-miR-bart21-3p
VMT_2120	EBV	ebv-miR-bart14
VMT_2121	EBV	ebv-miR-bart19-3p
VMT_2122	EBV	ebv-miR-bart18-5p
VMT_2123	KSHV	kshv-miR-k12-8*
VMT_2124	EBV	ebv-miR-bart19-3p
VMT_2125	EBV	ebv-miR-bart19-3p
VMT_2126	EBV	ebv-miR-bart22
VMT_2127	EBV	ebv-miR-bart6-5p
VMT_2128	EBV	ebv-miR-bart14
VMT_2129	EBV	ebv-miR-bart5
VMT_2130	EBV	ebv-miR-bhrf1-2*
VMT_2131	EBV	ebv-miR-bhrf1-2
VMT_2132	EBV	ebv-miR-bart9
VMT_2133	KSHV	kshv-miR-k12-6-3p
VMT_2134	KSHV	kshv-miR-k12-1
VMT_2135	EBV	ebv-miR-bart10
VMT_2136	EBV	ebv-miR-bart21-3p
VMT_2137	EBV	ebv-miR-bart1-3p
VMT_2138	EBV	ebv-miR-bart1-3p
VMT_2139	KSHV	kshv-miR-k12-11
VMT_2140	EBV	ebv-miR-bart19-3p
VMT_2141	EBV	ebv-miR-bhrf1-1
VMT_2142	EBV	ebv-miR-bart18-5p
VMT_2143	KSHV	kshv-miR-k12-2
VMT_2144	EBV	ebv-miR-bart15
VMT_2145	KSHV	kshv-miR-k12-2
VMT_2146	EBV	ebv-miR-bart10
VMT_2147	EBV	ebv-miR-bart16
VMT_2148	EBV	ebv-miR-bart3-3p
VMT_2149	EBV	ebv-miR-bart7
VMT_2150	EBV	ebv-miR-bart15
VMT_2151	EBV	ebv-miR-bart14
VMT_2152	EBV	ebv-miR-bart21-3p
VMT_2153	KSHV	kshv-miR-k12-11
VMT_2154	EBV	ebv-miR-bart2-5p
VMT_2155	KSHV	kshv-miR-k12-9
VMT_2156	KSHV	kshv-miR-k12-2
VMT_2157	EBV	ebv-miR-bart1-3p
VMT_2158	EBV	ebv-miR-bart19-3p
VMT_2159	KSHV	kshv-miR-k12-1
VMT_2160	EBV	ebv-miR-bart19-3p
VMT_2161	EBV	ebv-miR-bart1-5p
VMT_2162	HCMV	hcmv-miR-us25-1
VMT_2163	KSHV	kshv-miR-k12-3
VMT_2164	KSHV	kshv-miR-k12-6-5p
VMT_2165	EBV	ebv-miR-bart7
VMT_2166	EBV	ebv-miR-bhrf1-2
VMT_2167	EBV	ebv-miR-bart19-3p
VMT_2168	KSHV	kshv-miR-k12-4-3p
VMT_2169	EBV	ebv-miR-bart15
VMT_2170	EBV	ebv-miR-bart5
VMT_2171	EBV	ebv-miR-bart15
VMT_2172	EBV	ebv-miR-bart2-5p
VMT_2173	KSHV	kshv-miR-k12-10b
VMT_2174	EBV	ebv-miR-bart22
VMT_2175	EBV	ebv-miR-bart22
VMT_2176	KSHV	kshv-miR-k12-4-3p
VMT_2177	EBV	ebv-miR-bart6-5p
VMT_2178	EBV	ebv-miR-bart10
VMT_2179	KSHV	kshv-miR-k12-7
VMT_2180	EBV	ebv-miR-bart19-3p
VMT_2181	KSHV	kshv-miR-k12-5
VMT_2182	EBV	ebv-miR-bart22
VMT_2183	EBV	ebv-miR-bart15
VMT_2184	KSHV	kshv-miR-k12-9*
VMT_2185	KSHV	kshv-miR-k12-11*
VMT_2186	EBV	ebv-miR-bart15
VMT_2187	KSHV	kshv-miR-k12-10a
VMT_2188	KSHV	kshv-miR-k12-9
VMT_2189	EBV	ebv-miR-bart18-5p
VMT_2190	EBV	ebv-miR-bart5
VMT_2191	KSHV	kshv-miR-k12-5
VMT_2192	EBV	ebv-miR-bhrf1-3
VMT_2193	EBV	ebv-miR-bart1-5p
VMT_2194	EBV	ebv-miR-bart15
VMT_2195	KSHV	kshv-miR-k12-6-3p
VMT_2196	EBV	ebv-miR-bart13
VMT_2197	EBV	ebv-miR-bart22
VMT_2198	KSHV	kshv-miR-k12-6-5p
VMT_2199	HCMV	hcmv-miR-us25-1
VMT_2200	EBV	ebv-miR-bart3
VMT_2201	KSHV	kshv-miR-k12-4-3p
VMT_2202	EBV	ebv-miR-bart12
VMT_2203	EBV	ebv-miR-bart18-5p
VMT_2204	EBV	ebv-miR-bart14*
VMT_2205	KSHV	kshv-miR-k12-4-5p
VMT_2206	KSHV	kshv-miR-k12-9*
VMT_2207	EBV	ebv-miR-bart2-5p
VMT_2208	EBV	ebv-miR-bart7
VMT_2209	KSHV	kshv-miR-k12-4-3p
VMT_2210	EBV	ebv-miR-bart3
VMT_2211	EBV	ebv-miR-bart16
VMT_2212	KSHV	kshv-miR-k12-4-3p
VMT_2213	EBV	ebv-miR-bart9*
VMT_2214	KSHV	kshv-miR-k12-6-3p
VMT_2215	EBV	ebv-miR-bart6-3p
VMT_2216	KSHV	kshv-miR-k12-6-3p
VMT_2217	EBV	ebv-miR-bart2-5p
VMT_2218	EBV	ebv-miR-bart6-5p
VMT_2219	EBV	ebv-miR-bart13
VMT_2220	KSHV	kshv-miR-k12-10a
VMT_2221	EBV	ebv-miR-bart9
VMT_2222	EBV	ebv-miR-bart2-5p
VMT_2223	KSHV	kshv-miR-k12-7
VMT_2224	EBV	ebv-miR-bart6-5p
VMT_2225	KSHV	kshv-miR-k12-10a
VMT_2226	EBV	ebv-miR-bart3*
VMT_2227	KSHV	kshv-miR-k12-11
VMT_2228	KSHV	kshv-miR-k12-1
VMT_2229	EBV	ebv-miR-bart20-3p
VMT_2230	KSHV	kshv-miR-k12-6-5p
VMT_2231	KSHV	kshv-miR-k12-7
VMT_2232	EBV	ebv-miR-bart9*
VMT_2233	KSHV	kshv-miR-k12-11
VMT_2234	EBV	ebv-miR-bart14
VMT_2235	KSHV	kshv-miR-k12-9
VMT_2236	EBV	ebv-miR-bart9*
VMT_2237	KSHV	kshv-miR-k12-4-5p
VMT_2238	EBV	ebv-miR-bart8*
VMT_2239	EBV	ebv-miR-bart2-5p
VMT_2240	EBV	ebv-miR-bart8*
VMT_2241	KSHV	kshv-miR-k12-3
VMT_2242	EBV	ebv-miR-bart16
VMT_2243	KSHV	kshv-miR-k12-6-5p
VMT_2244	EBV	ebv-miR-bart10
VMT_2245	KSHV	kshv-miR-k12-2
VMT_2246	EBV	ebv-miR-bart6-5p
VMT_2247	EBV	ebv-miR-bart17-5p
VMT_2248	KSHV	kshv-miR-k12-4-3p
VMT_2249	EBV	ebv-miR-bart20-3p
VMT_2250	EBV	ebv-miR-bart18-5p
VMT_2251	EBV	ebv-miR-bart17-5p
VMT_2252	KSHV	kshv-miR-k12-3
VMT_2253	EBV	ebv-miR-bart22
VMT_2254	EBV	ebv-miR-bart15
VMT_2255	KSHV	kshv-miR-k12-6-3p
VMT_2256	EBV	ebv-miR-bart17-5p
VMT_2257	EBV	ebv-miR-bart7
VMT_2258	KSHV	kshv-miR-k12-7
VMT_2259	EBV	ebv-miR-bart3
VMT_2260	EBV	ebv-miR-bart10
VMT_2261	EBV	ebv-miR-bart17-5p
VMT_2262	KSHV	kshv-miR-k12-2
VMT_2263	EBV	ebv-miR-bart16
VMT_2264	KSHV	kshv-miR-k12-6-3p
VMT_2265	EBV	ebv-miR-bart2-5p
VMT_2266	KSHV	kshv-miR-k12-3
VMT_2267	EBV	ebv-miR-bart11-5p
VMT_2268	KSHV	kshv-miR-k12-9
VMT_2269	EBV	ebv-miR-bart5
VMT_2270	EBV	ebv-miR-bart4*
VMT_2271	EBV	ebv-miR-bhrf1-2
VMT_2272	KSHV	kshv-miR-k12-4-5p
VMT_2273	EBV	ebv-miR-bart5
VMT_2274	EBV	ebv-miR-bhrf1-3
VMT_2275	KSHV	kshv-miR-k12-10a
VMT_2276	EBV	ebv-miR-bart19-3p
VMT_2277	EBV	ebv-miR-bart10
VMT_2278	KSHV	kshv-miR-k12-10a
VMT_2279	EBV	ebv-miR-bart20-3p
